Id;beginn;ende;dauer;sender;titel;typ;text;genre_id;fsk;language;weekday;zusatz;wdh;downloadlink;infolink;programlink;
5516482;04.11.2011 13:05:00;04.11.2011 13:30:00;25;SF1;glanz und gloria;People Magazin;People Magazin Schweiz 2011 11 min;2115;;;Fri;People Magazin Schweiz 2011 11 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516482;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4Mg==;
5533219;04.11.2011 13:05:00;04.11.2011 13:30:00;25;TVPHISTORIA;Szerokie tory Jeden dzien z zycia astrologa w Kijowie;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533219;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIxOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIxOQ==;
5538222;04.11.2011 13:05:00;04.11.2011 13:20:00;15;UKCHANNEL4;River Cottage Bites;Food;Short film demonstrating a culinary treat.;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538222;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyMg==;
5538223;04.11.2011 13:05:00;04.11.2011 13:35:00;30;UKE4;Scrubs;Sitcom;A worried JD turns to his friends for advice about Julie never laughing. While Elliot suggests he just needs to talk about his feelings more Turk offers a more psychological approach. The arrival of a new nurse leaves Carla convinced she is too old to conceive. Guest starring Billy Dee Williams The Empire Strikes Back .;5210;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538223;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyMw==;
5562875;04.11.2011 13:07:00;04.11.2011 13:27:00;20;DRDISHTV;DR.DISH WISSEN Folge 13 2011;;Dr.Dish beantwortet Ihre technischen Fragen;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5562875;http://www.onlinetvrecorder.com/infopage.php?id=NTU2Mjg3NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2Mjg3NQ==;
5516489;04.11.2011 13:10:00;04.11.2011 13:35:00;25;ATV;Two and a Half Men;Sitcom-Serie; Her mit Mamis BH. mit Charlie Sheen Jon Cryer Angus T. Jones;5210;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516489;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4OQ==;
5516493;04.11.2011 13:10:00;04.11.2011 13:55:00;45;KIKA;Hier ist Ian;Zeichentrickserie;Zeichentrickserie Kanada 2003, 17. Hasen und Hasenfuesse 18. Ians lausiger Tag;8516;;de;Fri;Zeichentrickserie Kanada 2003;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516493;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5Mw==;
5516491;04.11.2011 13:10:00;04.11.2011 13:40:00;30;NICKELODEON;Cosmo und Wanda;Zeichentrickserie;Zeichentrickserie, Katzenjammer Der Geburtstagswunsch;8516;;de;Fri;Zeichentrickserie;26.10.2020 17:10:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516491;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5MQ==;
5516487;04.11.2011 13:10:00;04.11.2011 13:30:00;20;NTV;Teleboerse;Börse Details;;2210;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516487;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4Nw==;
5516492;04.11.2011 13:10:00;04.11.2011 13:40:00;30;PRO7;How I Met Your Mother;Comedyserie;Comedyserie USA 2008 20 min, Woooo;5211;;de;Fri;Comedyserie USA 2008 20 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516492;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5Mg==;
5516488;04.11.2011 13:10:00;04.11.2011 13:30:00;20;SRTL;Angelo;Animationsserie;Animationsserie Frankreich Kanada Grossbritannien 2010, Der Geburtstags Plan Der Projekttag;8301;;de;Fri;Animationsserie Frankreich Kanada Grossbritannien 2010;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516488;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4OA==;
5533220;04.11.2011 13:10:00;04.11.2011 13:26:00;16;TVPINFO;Raport z Polski;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533220;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIyMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIyMA==;
5516490;04.11.2011 13:10:00;04.11.2011 13:35:00;25;W9;Malcolm;Serie Feuilleton; Rubrique lubrique;7615;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516490;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5MA==;
5516499;04.11.2011 13:15:00;04.11.2011 14:00:00;45;3sat;Leben auf dem Vulkan;Dokumentation;Dokumentation, Islands schwieriger Weg aus der Krise;2416;;de;Fri;Dokumentation;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516499;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5OQ==;
5516503;04.11.2011 13:15:00;04.11.2011 14:45:00;90;ARD EINSFESTIVAL;Mama macht s moeglich;Komoedie;Komoedie Deutschland 2002;7410;;de;Fri;Komoedie Deutschland 2002;03.11.2020 18:30:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516503;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwMw==;
5516494;04.11.2011 13:15:00;04.11.2011 13:40:00;25;ARD EINSPLUS;Einfach genial;Magazin;Magazin;2115;;de;Fri;Magazin;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516494;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5NA==;
5516502;04.11.2011 13:15:00;04.11.2011 14:15:00;60;DMAX;Das Sturgis Bike Festival;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516502;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwMg==;
5516500;04.11.2011 13:15:00;04.11.2011 14:00:00;45;MDR;Hauptsache gesund;RATGEBER;Ratgeber Deutschland 2011 45 min;3600;;de;Fri;Ratgeber Deutschland 2011 45 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516500;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwMA==;
5516495;04.11.2011 13:15:00;04.11.2011 13:40:00;25;ORF2;Frisch gekocht mit Andi und Alex;Kochshow;Kochshow;3808;;de;Fri;Kochshow;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516495;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5NQ==;
5516496;04.11.2011 13:15:00;04.11.2011 13:40:00;25;ORF2E;FRISCH GEKOCHT MIT ANDI UND ALEX;Kochen;;3805;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516496;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5Ng==;
5516501;04.11.2011 13:15:00;04.11.2011 14:00:00;45;PHOENIX;Dokumentation;Dokumentationsreihe;;3002;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516501;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwMQ==;
5538224;04.11.2011 13:15:00;04.11.2011 13:45:00;30;UKFIVE;Home and Away;Soap;Romeo is wary when Harvey proposes going into business together but has a change of heart when Alf agrees to act as intermediary. Felix is found at the hospital and Sid fights to keep him and Sasha together. Roo becomes exasperated with the doctor s behaviour and decides to go on a date with someone else.;5311;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538224;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyNA==;
5516497;04.11.2011 13:15:00;04.11.2011 13:45:00;30;ZDF INFO;auslandsjournal;30 min;30 min;-1;;de;Fri;30 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516497;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5Nw==;
5516498;04.11.2011 13:15:00;04.11.2011 13:55:00;40;ZDFKULTUR;Hitparade;Musikshow;Musikshow Deutschland 40 min;4001;;de;Fri;Musikshow Deutschland 40 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516498;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ5OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ5OA==;
5516505;04.11.2011 13:20:00;04.11.2011 13:45:00;25;ANIXE;Rescue Heroes;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516505;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwNQ==;
5516506;04.11.2011 13:20:00;04.11.2011 13:50:00;30;STV;Wissenswert Scientia potentia est;Magazin;Magazin Oesterreich 2011 25 min, Die Heimat der Vampire;2115;;de;Fri;Magazin Oesterreich 2011 25 min;02.11.2020 15:30:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516506;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwNg==;
5516507;04.11.2011 13:20:00;04.11.2011 14:15:00;55;TELE5;Smallville;Mysteryserie;Mysteryserie USA Kanada 2001 Folge 70, Kuschelmonster;5301;;de;Fri;Mysteryserie USA Kanada 2001 Folge 70;03.11.2020 17:10:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516507;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwNw==;
5533221;04.11.2011 13:20:00;04.11.2011 14:10:00;50;TVPOLONIA;M jak milosc odc. 844;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533221;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIyMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIyMQ==;
5538225;04.11.2011 13:20:00;04.11.2011 13:45:00;25;UKCBBC;Bear Behaving Badly;Children;Comedy series following the exploits of Neville the mishap-prone blue bear in a Smile spin-off. Barney Harwood stars.;8300;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538225;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyNQ==;
5538226;04.11.2011 13:20:00;04.11.2011 15:10:00;110;UKCHANNEL4;Carry On Doctor;FILM;After seven consecutive spoofs of other movies the Carry On crew returned to the world of work for this lively comedy that virtually takes up from where Carry On Nurse left off. The timing of another hospital picture couldn t have been better for Sid James who was genuinely bedridden for much of the production. Consequently most of the workload falls upon Kenneth Williams as a sneering consultant Jim Dale as the clumsy Dr Kilmore and Frankie Howerd who makes an impressive series debut as a fussy faith healer. However Charles Hawtrey steals the show experiencing the pangs of a sympathetic pregnancy.;7100;BBFC:PG;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538226;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyNg==;
5516504;04.11.2011 13:20:00;04.11.2011 13:30:00;10;VIVA;D Streetstyle;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516504;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwNA==;
5516508;04.11.2011 13:25:00;04.11.2011 13:30:00;5;ORF1;Raetselburg;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516508;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwOA==;
5516510;04.11.2011 13:25:00;04.11.2011 14:15:00;50;SIXX;We are Family So lebt Deutschland.;; Kein Platz fuer Mama.;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516510;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxMA==;
5533222;04.11.2011 13:25:00;04.11.2011 13:55:00;30;TVPKULTURA;25 K latek na sekunde Film kinowy;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533222;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIyMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIyMg==;
5516509;04.11.2011 13:25:00;04.11.2011 14:10:00;45;ZDF NEO;LaferLichterLecker;Reihe;Reihe Deutschland 45 min Folge 20;5300;;de;Fri;Reihe Deutschland 45 min Folge 20;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516509;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUwOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUwOQ==;
5533223;04.11.2011 13:26:00;04.11.2011 13:30:00;4;TVPINFO;Pogoda Info;Wetter;;2250;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533223;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIyMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIyMw==;
5562876;04.11.2011 13:27:00;04.11.2011 13:57:00;30;DRDISHTV;RESET Folge 9 2011;;Das Technik MagazinIn der heutigen Ausgabe: Solaris Mobile: Mobile Anwendungen via Satellit Medientage 2011 in Muenchen: Trends und Ideen fuer das kommende Jahr;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5562876;http://www.onlinetvrecorder.com/infopage.php?id=NTU2Mjg3Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2Mjg3Ng==;
5516525;04.11.2011 13:30:00;04.11.2011 14:45:00;75;BAY3;Das Dorf und der Einsiedler;Dokumentation;Dokumentation Deutschland 2004, St. Englmar in Niederbayern;2416;;de;Fri;Dokumentation Deutschland 2004;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516525;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUyNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUyNQ==;
5516512;04.11.2011 13:30:00;04.11.2011 14:00:00;30;BBC WORLD;GMT;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516512;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxMg==;
5516513;04.11.2011 13:30:00;04.11.2011 14:00:00;30;BIBELTV;Homecoming;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516513;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxMw==;
5561898;04.11.2011 13:30:00;04.11.2011 14:00:00;30;ERF;Fenster zum Sonntag;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5561898;http://www.onlinetvrecorder.com/infopage.php?id=NTU2MTg5OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2MTg5OA==;
5516521;04.11.2011 13:30:00;04.11.2011 14:15:00;45;HR3;Schlemmen im Vogelsberg;Reportage;Reportage;2430;;de;Fri;Reportage;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516521;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUyMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUyMQ==;
5516514;04.11.2011 13:30:00;04.11.2011 14:00:00;30;KABEL 1;Bill Cosby Show;Comedyserie;Comedyserie USA 1991 22 min, Alles was dick macht;5211;;de;Fri;Comedyserie USA 1991 22 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516514;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxNA==;
5516515;04.11.2011 13:30:00;04.11.2011 14:00:00;30;KTV;Mit Maria von Herz zu Herz;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516515;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxNQ==;
5516516;04.11.2011 13:30:00;04.11.2011 14:00:00;30;NDR;Brisant;Boulevardmagazin;Boulevardmagazin;2510;;de;Fri;Boulevardmagazin;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516516;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxNg==;
5516517;04.11.2011 13:30:00;04.11.2011 14:00:00;30;NTV;News Spezial;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516517;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxNw==;
5516511;04.11.2011 13:30:00;04.11.2011 13:35:00;5;ORF1;Freddys Freunde;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516511;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxMQ==;
5516522;04.11.2011 13:30:00;04.11.2011 14:15:00;45;RBB;In aller Freundschaft;Arztserie;Arztserie Deutschland 2000 45 min Folge 122, Der letzte Kampf;8301;;de;Fri;Arztserie Deutschland 2000 45 min Folge 122;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516522;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUyMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUyMg==;
5539716;04.11.2011 13:30:00;04.11.2011 16:25:00;175;RTRPLANETA;Doyarka iz Hacapetovki. H f;;;0;;ru;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5539716;http://www.onlinetvrecorder.com/infopage.php?id=NTUzOTcxNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzOTcxNg==;
5516520;04.11.2011 13:30:00;04.11.2011 14:10:00;40;SF1;Einstein;Wissensmagazin;Wissensmagazin 2011 36 min;3001;;;Fri;Wissensmagazin 2011 36 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516520;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUyMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUyMA==;
5516518;04.11.2011 13:30:00;04.11.2011 14:00:00;30;SRTL;Disneys American Dragon;Zeichentrickserie;Zeichentrickserie USA 2004 Folge 3, Partygroove und Mundgeruch;8516;;de;Fri;Zeichentrickserie USA 2004 Folge 3;03.11.2020 18:15:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516518;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxOA==;
5516526;04.11.2011 13:30:00;04.11.2011 15:00:00;90;SW3;Der Zauber des Rosengartens;Melodram;Melodram Deutschland 2000 89 min;7137;;de;Fri;Melodram Deutschland 2000 89 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516526;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUyNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUyNg==;
5516519;04.11.2011 13:30:00;04.11.2011 14:00:00;30;TV5;Journal RTBF;Informations;Informations;2200;;fr;Fri;Informations;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516519;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjUxOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjUxOQ==;
5533225;04.11.2011 13:30:00;04.11.2011 14:00:00;30;TVPHISTORIA;Errata do biografii Wanda Wasilewska;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533225;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIyNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIyNQ==;
5533224;04.11.2011 13:30:00;04.11.2011 13:50:00;20;TVPINFO;Serwis Info Dzien;Nachrichten;;2235;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533224;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIyNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIyNA==;
5538227;04.11.2011 13:30:00;04.11.2011 13:45:00;15;UKBBC;Regional News and Weather;News and Current Affairs;;2200;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538227;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyNw==;
5538228;04.11.2011 13:30:00;04.11.2011 13:55:00;25;UKITV;ITV News and Weather;News and Current Affairs;;2200;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538228;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyOA==;
5538229;04.11.2011 13:30:00;04.11.2011 14:35:00;65;UKITV2;The Jeremy Kyle Show;Talk Show;The host invites his guests to air their differences over family and relationship issues and provides them with his own brand of no-nonsense advice.;5750;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538229;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyOQ==;
5535487;04.11.2011 13:30:00;04.11.2011 14:00:00;30;USNJTV;Super Why : King Midas;Children Educational Animated Se;Pig learns to appreciate what he has.;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535487;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ4Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ4Nw==;
